marque,modele_version,cnit,puissance_fiscale,puissance_reelle,bv,urb,ex-urb,mixte,co2,carburant,etiquette_energie,bonus(-)/malus(_),type_2
MERCEDES-BENZ,C 230 BERLINE BVM6,MMB18G2AHN21,13.0,150.0,M 6,13.3,6.7,9.1,216.0,ES,F,  1600,MMB18G2A
MERCEDES-BENZ,C 230 BERLINE BVA7,MMB38G2AMN24,13.0,150.0,A 7,13.1,6.8,9.1,217.0,ES,F,  1600,MMB38G2A
MERCEDES-BENZ,C 230 COUPE SPORT BA,MMB38H1AUR56,13.0,150.0,A 7,13.2,6.8,9.1,217.0,ES,F,  1600,MMB38H1A
MERCEDES-BENZ,CLS 350 CGI BVA7,MMB39H2XFO90,20.0,215.0,A 7,13.0,7.0,9.1,217.0,ES,F,  1600,MMB39H2X
MERCEDES-BENZ,CLS 350 CGI BVA7,MMB39H2XMO88,20.0,215.0,A 7,13.0,7.0,9.1,217.0,ES,F,  1600,MMB39H2X
MERCEDES-BENZ,CLS 350 CGI BVA7,MMB39U2XS988,20.0,215.0,A 7,13.0,7.0,9.1,217.0,ES,F,  1600,MMB39U2X
MERCEDES-BENZ,CLS 350 CGI BVA7,MMB39U2XU990,20.0,215.0,A 7,13.0,7.0,9.1,217.0,ES,F,  1600,MMB39U2X
MERCEDES-BENZ,E 200 K STATION WAGON BVM6,MMB18G4C0N88,12.0,135.0,M 6,12.6,7.0,9.1,217.0,ES,F,  1600,MMB18G4C
MERCEDES-BENZ,E 200 K STATION WAGON BVM6,MMB18G4CTO44,12.0,135.0,M 6,12.6,7.0,9.1,217.0,ES,F,  1600,MMB18G4C
MERCEDES-BENZ,E 200 K STATION WAGON BVM6,MMB18U4CH900,12.0,135.0,M 6,12.6,7.0,9.1,217.0,ES,F,  1600,MMB18U4C
NISSAN,X-TRAIL 2.0L 4x2,MJN1614N7941,9.0,103.0,M 5,11.9,7.4,9.1,217.0,ES,F,  1600,MJN1614N
SUZUKI,GRAND VITARA 5P 2.0L AUTO BVA4,MJS4604JR783,9.0,103.0,A 4,11.7,7.6,9.1,217.0,ES,F,  1600,MJS4604J
VOLVO,C70 T5,MVV1915PN963,15.0,169.0,M 6,13.1,6.7,9.1,217.0,ES,F,  1600,MVV1915P
VOLVO,S40 2.4L (140ch) BVA5,MVV3612F7976,9.0,103.0,A 5,13.2,6.7,9.1,217.0,ES,F,  1600,MVV3612F
VOLVO,S40 2.4L (170ch) BVA5,MVV3712FF974,11.0,125.0,A 5,13.2,6.7,9.1,217.0,ES,F,  1600,MVV3712F
VOLVO,S60 2.5LT BVM5,MVV1912RJ538,13.0,154.0,M 5,12.9,6.9,9.1,217.0,ES,F,  1600,MVV1912R
VOLVO,V50 2.4L (140ch) BVA5,MVV3614U0986,9.0,103.0,A 5,13.2,6.7,9.1,217.0,ES,F,  1600,MVV3614U
VOLVO,V50 2.4L (170ch) BVA5,MVV3714U8984,11.0,125.0,A 5,13.2,6.7,9.1,217.0,ES,F,  1600,MVV3714U
ALFA-ROMEO,159 2.2L JTS,MAL1802MU740,12.0,136.0,M 6,12.8,7.1,9.2,218.0,ES,F,  1600,MAL1802M
ALFA-ROMEO,159 2.2L JTS TI,MAL1802MV741,12.0,136.0,M 6,12.8,7.1,9.2,218.0,ES,F,  1600,MAL1802M
ALFA-ROMEO,BRERA 2.2L JTS,MAL1801N7779,12.0,136.0,M 6,12.7,7.2,9.2,218.0,ES,F,  1600,MAL1801N
ALFA-ROMEO,BRERA 2.2L JTS,MAL1801N8780,12.0,136.0,M 6,12.7,7.2,9.2,218.0,ES,F,  1600,MAL1801N
ALFA-ROMEO,SPIDER 2.2L JTS,MAL1805FG788,12.0,136.0,M 6,12.8,7.1,9.2,218.0,ES,F,  1600,MAL1805F
ALFA-ROMEO,SPIDER 2.2L JTS,MAL1805FH789,12.0,136.0,M 6,12.8,7.1,9.2,218.0,ES,F,  1600,MAL1805F
BMW,335i BERLINE,MBM1952CN423,21.0,225.0,M 6,13.2,6.7,9.1,218.0,ES,F,  1600,MBM1952C
BMW,335i COUPE,MBM1951CX205,21.0,225.0,M 6,13.2,6.7,9.1,218.0,ES,F,  1600,MBM1951C
CADILLAC,BLS 2.0L Turbo 210Ch BVA,MG63902EX084,13.0,154.0,A 5,13.7,6.5,9.1,218.0,ES,F,  1600,MG63902E
MERCEDES-BENZ,C 230 COUPE SPORT BM6,MMB18H1APR53,13.0,150.0,M 6,13.3,6.7,9.2,218.0,ES,F,  1600,MMB18H1A
MERCEDES-BENZ,SLK 200K BVM6,MMB17A5Q3N19,11.0,120.0,M 6,13.0,6.9,9.1,218.0,ES,F,  1600,MMB17A5Q
OPEL,ROADSTER GT 2.0L Ecotec Turbo,MPL19E5TF975,17.0,194.0,M 5,13.0,6.9,9.2,218.0,ES,F,  1600,MPL19E5T
AUDI,A4 AVANT V6 3.2 FSI quattro tiptronic,MAU49I4FT498,17.0,195.0,A 6,13.1,6.9,9.2,219.0,ES,F,  1600,MAU49I4F
AUDI,A4 AVANT V6 3.2 FSI quattro tiptronic,MAU49I4FU499,17.0,195.0,A 6,13.1,6.9,9.2,219.0,ES,F,  1600,MAU49I4F
FIAT,CROMA 2.2L 16V BVA5 FL,MFT3622ZW274,10.0,108.0,A 5,12.2,7.6,9.3,219.0,ES,F,  1600,MFT3622Z
FIAT,CROMA 2.2L 16V BVA5 FL,MFT3622ZX275,10.0,108.0,A 5,12.2,7.6,9.3,219.0,ES,F,  1600,MFT3622Z
LEXUS,LS 600h V8 5.0L hybride,MJL9902CW276,29.0,290.0,V 0,11.3,8.0,9.3,219.0,ES,F,  1600,MJL9902C
MERCEDES-BENZ,C 280 BERLINE BVA7,MMB39G2AKN30,15.0,170.0,A 7,13.3,6.9,9.2,219.0,ES,F,  1600,MMB39G2A
MERCEDES-BENZ,E 200 K STATION WAGON BVA5,MMB38G4C3N89,12.0,135.0,A 5,12.9,6.9,9.2,219.0,ES,F,  1600,MMB38G4C
MERCEDES-BENZ,E 200 K STATION WAGON BVA5,MMB38G4CVN90,12.0,135.0,A 5,12.9,6.9,9.2,219.0,ES,F,  1600,MMB38G4C
MERCEDES-BENZ,E 200 K STATION WAGON BVA5,MMB38G4CWO45,12.0,135.0,A 5,12.9,7.1,9.2,219.0,ES,F,  1600,MMB38G4C
MERCEDES-BENZ,E 200 K STATION WAGON BVA5,MMB38G4CXO46,12.0,135.0,A 5,12.9,7.1,9.2,219.0,ES,F,  1600,MMB38G4C
MERCEDES-BENZ,E 200K STATION WAGON BVA5,MMB38U4CK901,12.0,135.0,A 5,12.9,7.1,9.2,219.0,ES,F,  1600,MMB38U4C
MERCEDES-BENZ,E 200K STATION WAGON BVA5,MMB38U4CL902,12.0,135.0,A 5,12.9,7.1,9.2,219.0,ES,F,  1600,MMB38U4C
PEUGEOT,407 COUPE 2.2e 16V (163ch),MPE1711PT239,11.0,120.0,M 6,13.1,6.9,9.2,219.0,ES,F,  1600,MPE1711P
PEUGEOT,407 SW 2.2e 16V (163ch),MPE1714PM226,11.0,120.0,M 6,13.1,6.9,9.2,219.0,ES,F,  1600,MPE1714P
VOLKSWAGEN,EOS 3.2 V6 (250ch) DSG,MVW39E505A31,16.0,184.0,A 6,13.4,6.8,9.2,219.0,ES,F,  1600,MVW39E50
ALFA-ROMEO,159 SW 2.2L JTS,MAL1804MJ760,12.0,136.0,M 6,13.0,7.2,9.3,220.0,ES,F,  1600,MAL1804M
ALFA-ROMEO,159 SW 2.2L JTS TI,MAL1804MJ761,12.0,136.0,M 6,13.0,7.2,9.3,220.0,ES,F,  1600,MAL1804M
BMW,135i COUPE,MBM1941NB888,21.0,225.0,M 6,13.0,7.0,9.2,220.0,ES,F,  1600,MBM1941N
MERCEDES-BENZ,C 280 BERLINE BVM6,MMB19G2APN27,15.0,170.0,M 6,13.4,6.8,9.2,220.0,ES,F,  1600,MMB19G2A
MERCEDES-BENZ,CLK 280 COUPE BVA7,MMB39G1M2H89,15.0,170.0,A 7,13.2,6.9,9.2,220.0,ES,F,  1600,MMB39G1M
MERCEDES-BENZ,CLK 280 COUPE BVA7,MMB39T1MZ075,15.0,170.0,A 7,13.2,6.9,9.2,220.0,ES,F,  1600,MMB39T1M
MERCEDES-BENZ,CLK 280 COUPE BVM6,MMB19G1MVH84,15.0,170.0,M 6,13.3,6.8,9.2,220.0,ES,F,  1600,MMB19G1M
MERCEDES-BENZ,CLK 280 COUPE BVM6,MMB19T1MS070,15.0,170.0,M 6,13.3,6.8,9.2,220.0,ES,F,  1600,MMB19T1M
MERCEDES-BENZ,E 230 BERLINE BVM6,MMB18G2CLM33,13.0,150.0,M 6,13.3,6.9,9.2,220.0,ES,F,  1600,MMB18G2C
MERCEDES-BENZ,E 230 BERLINE BVM6,MMB18G2CMM34,13.0,150.0,M 6,13.3,6.9,9.2,220.0,ES,F,  1600,MMB18G2C
VOLVO,S60 T5 BVM6,MVV1912RG536,17.0,191.0,M 6,12.7,7.3,9.3,220.0,ES,F,  1600,MVV1912R
BMW,135i COUPE,MBM3961NP154,21.0,225.0,A 6,13.2,6.9,9.2,221.0,ES,F,  1600,MBM3961N
BMW,335i BERLINE,MBM3952CU424,21.0,225.0,A 6,13.1,6.9,9.2,221.0,ES,F,  1600,MBM3952C
BMW,335i COUPE,MBM3951C4206,21.0,225.0,A 6,13.1,6.9,9.2,221.0,ES,F,  1600,MBM3951C
CHEVROLET,EPICA 2.5 BVA6,MG13702P4493,10.0,115.0,A 6,13.6,6.7,9.3,221.0,ES,F,  1600,MG13702P
MERCEDES-BENZ,C 230 BERLINE BVM6,MMB18G2AJN22,13.0,150.0,M 6,13.5,6.9,9.3,221.0,ES,F,  1600,MMB18G2A
MERCEDES-BENZ,C 230 BERLINE BVM6,MMB18G2AJN23,13.0,150.0,M 6,13.5,6.9,9.3,221.0,ES,F,  1600,MMB18G2A
MERCEDES-BENZ,C 230 COUPE SPORT BA,MMB38H1AVR57,13.0,150.0,A 7,13.4,7.0,9.3,221.0,ES,F,  1600,MMB38H1A
MERCEDES-BENZ,C 230 COUPE SPORT BM6,MMB18H1AQR54,13.0,150.0,M 6,13.4,6.8,9.3,221.0,ES,F,  1600,MMB18H1A
MERCEDES-BENZ,C 230 STATION WAGON BVA7,MMB38H4AYP65,13.0,150.0,A 7,13.4,6.9,9.3,221.0,ES,F,  1600,MMB38H4A
MERCEDES-BENZ,C 230 STATION WAGON BVM6,MMB18H4ATP62,13.0,150.0,M 6,13.4,6.9,9.3,221.0,ES,F,  1600,MMB18H4A
MERCEDES-BENZ,SLK 200K BVA5,MMB37A5Q0N23,11.0,120.0,A 5,12.9,7.1,9.2,221.0,ES,F,  1600,MMB37A5Q
MINI,MINI COOPER S CABRIOLET,MMN3705A6118,11.0,125.0,A 6,13.1,6.9,9.2,221.0,ES,F,  1600,MMN3705A
OPEL,ASTRA GTC 2.0L Turbo (240 Ch) BVM6 CLIM,MPL19E1HF898,16.0,177.0,M 6,13.0,7.0,9.2,221.0,ES,F,  1600,MPL19E1H
BMW,335i TOURING,MBM1954CJ511,21.0,225.0,M 6,13.4,6.9,9.3,222.0,ES,F,  1600,MBM1954C
CADILLAC,BLS Wagon 2.0L Turbo 175 Ch BVA,MG63704E0103,11.0,129.0,A 5,13.3,6.9,9.3,222.0,ES,F,  1600,MG63704E
FIAT,CROMA 2.2L 16V BVA5 FL,MFT3622ZS198,10.0,108.0,A 5,12.5,7.6,9.4,222.0,ES,F,  1600,MFT3622Z
FORD,MONDEO III 4P 2500 (220ch),MFD19F2LD432,14.0,162.0,M 6,13.6,6.8,9.3,222.0,ES,F,  1600,MFD19F2L
FORD,MONDEO III 5P 2500 (220ch),MFD19F2LC395,14.0,162.0,M 6,13.6,6.8,9.3,222.0,ES,F,  1600,MFD19F2L
FORD,MONDEO III SW 2500 (220ch),MFD19F4LJ433,14.0,162.0,M 6,13.6,6.8,9.3,222.0,ES,F,  1600,MFD19F4L
MERCEDES-BENZ,C 230 BERLINE BVA7,MMB38F2APP71,13.0,150.0,A 7,13.2,7.1,9.3,222.0,ES,F,  1600,MMB38F2A
MERCEDES-BENZ,C 230 BERLINE BVA7,MMB38G2ANN25,13.0,150.0,A 7,13.3,7.0,9.3,222.0,ES,F,  1600,MMB38G2A
MERCEDES-BENZ,C 230 BERLINE BVA7,MMB38G2APN26,13.0,150.0,A 7,13.3,7.0,9.3,222.0,ES,F,  1600,MMB38G2A
MERCEDES-BENZ,C 230 BERLINE BVA7,MMB38S2AH845,13.0,150.0,A 7,13.2,7.1,9.3,222.0,ES,F,  1600,MMB38S2A
MERCEDES-BENZ,C 230 BERLINE BVM6,MMB18F2ATP68,13.0,150.0,M 6,13.5,6.8,9.3,222.0,ES,F,  1600,MMB18F2A
MERCEDES-BENZ,C 230 BERLINE BVM6,MMB18S2AC842,13.0,150.0,M 6,13.5,6.8,9.3,222.0,ES,F,  1600,MMB18S2A
MERCEDES-BENZ,C 230 COUPE SPORT BVA7,MMB38S1AN914,13.0,150.0,A 7,13.2,7.1,9.3,222.0,ES,F,  1600,MMB38S1A
MERCEDES-BENZ,C 230 COUPE SPORT BVM6,MMB18S1AJ912,13.0,150.0,M 6,13.5,6.8,9.3,222.0,ES,F,  1600,MMB18S1A
MERCEDES-BENZ,CLK 280 CABRIOLET BVA7,MMB39G5MZI14,15.0,170.0,A 7,13.3,7.0,9.3,222.0,ES,F,  1600,MMB39G5M
MERCEDES-BENZ,CLK 280 CABRIOLET BVA7,MMB39T5MS096,15.0,170.0,A 7,13.3,7.0,9.3,222.0,ES,F,  1600,MMB39T5M
MERCEDES-BENZ,CLS 350 CGI BVA7,MMB39H2XGO91,20.0,215.0,A 7,13.2,7.2,9.3,222.0,ES,F,  1600,MMB39H2X
MERCEDES-BENZ,CLS 350 CGI BVA7,MMB39H2XNO89,20.0,215.0,A 7,13.2,7.2,9.3,222.0,ES,F,  1600,MMB39H2X
MERCEDES-BENZ,CLS 350 CGI BVA7,MMB39U2XT989,20.0,215.0,A 7,13.2,7.2,9.3,222.0,ES,F,  1600,MMB39U2X
MERCEDES-BENZ,CLS 350 CGI BVA7,MMB39U2XV991,20.0,215.0,A 7,13.2,7.2,9.3,222.0,ES,F,  1600,MMB39U2X
MERCEDES-BENZ,E 280 BERLINE BVM6,MMB19F2CWQ85,15.0,170.0,M 6,13.4,6.9,9.3,222.0,ES,F,  1600,MMB19F2C
MERCEDES-BENZ,E 280 BERLINE BVM6,MMB19F2CXQ86,15.0,170.0,M 6,13.4,6.9,9.3,222.0,ES,F,  1600,MMB19F2C
MERCEDES-BENZ,E 280 BERLINE BVM6,MMB19F2CZQ88,15.0,170.0,M 6,13.4,6.9,9.3,222.0,ES,F,  1600,MMB19F2C
MERCEDES-BENZ,E 280 BERLINE BVM6,MMB19G2CLM41,15.0,170.0,M 6,13.4,6.9,9.3,222.0,ES,F,  1600,MMB19G2C
MERCEDES-BENZ,E 280 BERLINE BVM6,MMB19G2CMM42,15.0,170.0,M 6,13.4,6.9,9.3,222.0,ES,F,  1600,MMB19G2C
MERCEDES-BENZ,E 280 BERLINE BVM6,MMB19U2CU370,15.0,170.0,M 6,13.4,6.9,9.3,222.0,ES,F,  1600,MMB19U2C
MERCEDES-BENZ,E 280 BERLINE BVM6,MMB19U2CV371,15.0,170.0,M 6,13.4,6.9,9.3,222.0,ES,F,  1600,MMB19U2C
MERCEDES-BENZ,SLK 280 BVA7,MMB39S5Q0805,15.0,170.0,A 7,12.9,7.0,9.3,222.0,ES,F,  1600,MMB39S5Q
NISSAN,X-TRAIL 2.0L,MJN2614N0931,9.0,103.0,M 5,12.2,7.6,9.3,222.0,ES,F,  1600,MJN2614N
NISSAN,X-TRAIL 2.0L,MJN2614N2933,9.0,103.0,M 5,12.2,7.6,9.3,222.0,ES,F,  1600,MJN2614N
PORSCHE,BOXSTER (245 ch) BVM5,MPC1905MF591,16.0,180.0,M 5,13.8,6.8,9.3,222.0,ES,F,  1600,MPC1905M
PORSCHE,CAYMAN (245ch) BVM5,MPC1901MZ583,16.0,180.0,M 5,13.8,6.8,9.3,222.0,ES,F,  1600,MPC1901M
BMW,335i TOURING,MBM3954CP512,21.0,225.0,A 6,13.2,7.0,9.3,223.0,ES,F,  1600,MBM3954C
CHRYSLER,PT CRUISER BERLINE 2.4L,MC31602HH888,10.0,105.0,M 5,13.0,7.3,9.4,223.0,ES,F,  1600,MC31602H
CHRYSLER,PT CRUISER CABRIOLET 2.4L,MC31605HM887,10.0,105.0,M 5,13.0,7.3,9.4,223.0,ES,F,  1600,MC31605H
FORD,MONDEO III 4P 2300 (160ch) BVA6,MFD37F2L2906,11.0,118.0,A 6,13.8,6.7,9.3,223.0,ES,F,  1600,MFD37F2L
FORD,MONDEO III 5P 2300 (160ch) BVA6,MFD37F2L3907,11.0,118.0,A 6,13.8,6.7,9.3,223.0,ES,F,  1600,MFD37F2L
FORD,MONDEO III SW 2300 (160ch) BVA6,MFD37F4L8908,11.0,118.0,A 6,13.8,6.7,9.3,223.0,ES,F,  1600,MFD37F4L
MERCEDES-BENZ,C 280 BERLINE BVM6,MMB19F2ALQ13,15.0,170.0,M 6,13.7,6.8,9.4,223.0,ES,F,  1600,MMB19F2A
MERCEDES-BENZ,C 280 BERLINE BVM6,MMB19G2ALK45,15.0,170.0,M 6,13.7,6.8,9.4,223.0,ES,F,  1600,MMB19G2A
MERCEDES-BENZ,E 230 BERLINE BVM6,MMB18G2CNM35,13.0,150.0,M 6,13.5,7.0,9.4,223.0,ES,F,  1600,MMB18G2C
MERCEDES-BENZ,E 230 BERLINE BVM6,MMB18G2CPM36,13.0,150.0,M 6,13.5,7.0,9.4,223.0,ES,F,  1600,MMB18G2C
RENAULT,ESPACE 2.0 120 16v 9 cv,MRE1526HD236,9.0,100.0,M 6,12.7,7.5,9.4,223.0,ES,F,  1600,MRE1526H
RENAULT,KOLEOS 2.5 (170ch) BVM 4x2,MRE9734VU320,11.0,126.0,V 0,11.8,7.9,9.3,223.0,ES,F,  1600,MRE9734V
SEAT,ALHAMBRA 2.0L,MSE1446DB147,8.0,85.0,M 6,12.8,7.4,9.4,223.0,ES,F,  1600,MSE1446D
SEAT,ALTEA FREETRACK 2.0L TSI (200ch) 4WD,MSE2842NP285,13.0,147.0,M 6,12.8,7.4,9.4,223.0,ES,F,  1600,MSE2842N
VOLVO,S80 2.5LT BVM6,MVV1822QY007,13.0,147.0,M 6,13.6,6.8,9.3,223.0,ES,F,  1600,MVV1822Q
AUDI,A3 SPORTBACK V6 3.2 (250ch) QUATTRO S tronic,MAU49I4GE809,16.0,184.0,A 6,13.0,7.3,9.4,224.0,ES,F,  1600,MAU49I4G
AUDI,A3 SPORTBACK V6 3.2 (250ch) QUATTRO S tronic,MAU49I4GF810,16.0,184.0,A 6,13.0,7.3,9.4,224.0,ES,F,  1600,MAU49I4G
AUDI,A3 V6 3.2 (250ch) QUATTRO S tronic,MAU49I4GD711,16.0,184.0,A 6,13.0,7.3,9.4,224.0,ES,F,  1600,MAU49I4G
AUDI,A3 V6 3.2 (250ch) QUATTRO S tronic,MAU49I4GE712,16.0,184.0,A 6,13.0,7.3,9.4,224.0,ES,F,  1600,MAU49I4G
AUDI,AUDI TT V6 3.2 (250ch) QUATTRO S tronic,MAU49I1M2154,16.0,184.0,A 6,12.9,7.3,9.4,224.0,ES,F,  1600,MAU49I1M
AUDI,AUDI TT V6 3.2 (250ch) QUATTRO S tronic,MAU49I1M3155,16.0,184.0,A 6,12.9,7.3,9.4,224.0,ES,F,  1600,MAU49I1M
BMW,135i CABRIOLET,MBM1965NA173,21.0,225.0,M 6,13.3,7.1,9.4,224.0,ES,F,  1600,MBM1965N
BMW,X3 2.5si,MBM2954K3036,14.0,160.0,M 6,12.8,7.3,9.3,224.0,ES,F,  1600,MBM2954K
FORD,FOCUS 3P 2500 ST225,MFD19G1SL664,15.0,166.0,M 6,13.8,6.8,9.3,224.0,ES,F,  1600,MFD19G1S
FORD,FOCUS 5P 2500 ST225,MFD19G2SP666,15.0,166.0,M 6,13.8,6.8,9.3,224.0,ES,F,  1600,MFD19G2S
FORD,S-MAX 2500 (220ch),MFD19E6XW396,14.0,162.0,M 6,13.3,7.1,9.4,224.0,ES,F,  1600,MFD19E6X
MERCEDES-BENZ,C 280 BERLINE BVA7,MMB39G2ALN31,15.0,170.0,A 7,13.5,7.1,9.4,224.0,ES,F,  1600,MMB39G2A
MERCEDES-BENZ,C 280 BERLINE BVA7,MMB39G2AMN32,15.0,170.0,A 7,13.5,7.1,9.4,224.0,ES,F,  1600,MMB39G2A
MERCEDES-BENZ,C 280 BERLINE BVA7,MMB39H2AKP00,15.0,170.0,A 7,13.5,7.1,9.4,224.0,ES,F,  1600,MMB39H2A
MERCEDES-BENZ,C 280 BERLINE BVA7,MMB39H2ALP01,15.0,170.0,A 7,13.5,7.1,9.4,224.0,ES,F,  1600,MMB39H2A
MERCEDES-BENZ,C 280 BERLINE BVA7 4 MATIC,MMB49G2APN33,15.0,170.0,A 7,13.4,7.2,9.4,224.0,ES,F,  1600,MMB49G2A
MERCEDES-BENZ,C 280 STATION WAGON BVA7,MMB39H4AYP73,15.0,170.0,A 7,13.4,7.1,9.4,224.0,ES,F,  1600,MMB39H4A
MERCEDES-BENZ,C 280 STATION WAGON BVM6,MMB19H4A0P68,15.0,170.0,M 6,13.6,7.0,9.4,224.0,ES,F,  1600,MMB19H4A
MERCEDES-BENZ,CLK 280 COUPE BVA7,MMB39G1MUH90,15.0,170.0,A 7,13.4,7.1,9.4,224.0,ES,F,  1600,MMB39G1M
MERCEDES-BENZ,CLK 280 COUPE BVA7,MMB39G1MWH92,15.0,170.0,A 7,13.4,7.1,9.4,224.0,ES,F,  1600,MMB39G1M
MERCEDES-BENZ,CLK 280 COUPE BVA7,MMB39T1M0076,15.0,170.0,A 7,13.4,7.1,9.4,224.0,ES,F,  1600,MMB39T1M
MERCEDES-BENZ,CLK 280 COUPE BVA7,MMB39T1M2078,15.0,170.0,A 7,13.4,7.1,9.4,224.0,ES,F,  1600,MMB39T1M
MERCEDES-BENZ,E 200 K STATION WAGON BVA5,MMB38G4CWN91,12.0,135.0,A 5,13.0,7.4,9.4,224.0,ES,F,  1600,MMB38G4C
MERCEDES-BENZ,E 200 K STATION WAGON BVA5,MMB38G4CYO47,12.0,135.0,A 5,13.0,7.4,9.4,224.0,ES,F,  1600,MMB38G4C
MERCEDES-BENZ,E 200K STATION WAGON BVA5,MMB38U4CM903,12.0,135.0,A 5,13.0,7.4,9.4,224.0,ES,F,  1600,MMB38U4C
MERCEDES-BENZ,E 280 BERLINE BVA7,MMB39F2CUQ90,15.0,170.0,A 7,13.5,7.0,9.4,224.0,ES,F,  1600,MMB39F2C
MERCEDES-BENZ,E 280 BERLINE BVA7,MMB39F2CVQ91,15.0,170.0,A 7,13.5,7.0,9.4,224.0,ES,F,  1600,MMB39F2C
MERCEDES-BENZ,E 280 BERLINE BVA7,MMB39F2CXQ93,15.0,170.0,A 7,13.5,7.0,9.4,224.0,ES,F,  1600,MMB39F2C
MERCEDES-BENZ,E 280 BERLINE BVA7,MMB39G2CRM45,15.0,170.0,A 7,13.5,7.0,9.4,224.0,ES,F,  1600,MMB39G2C
MERCEDES-BENZ,E 280 BERLINE BVA7,MMB39G2CSM46,15.0,170.0,A 7,13.5,7.0,9.4,224.0,ES,F,  1600,MMB39G2C
MERCEDES-BENZ,E 280 BERLINE BVA7,MMB39U2C1375,15.0,170.0,A 7,13.5,7.0,9.4,224.0,ES,F,  1600,MMB39U2C
MERCEDES-BENZ,E 280 BERLINE BVA7,MMB39U2C2376,15.0,170.0,A 7,13.5,7.0,9.4,224.0,ES,F,  1600,MMB39U2C
MERCEDES-BENZ,SL 280,MMB39H5JAR63,15.0,170.0,A 7,13.5,7.0,9.4,224.0,ES,F,  1600,MMB39H5J
PEUGEOT,407 2.2e 16V (163ch) BVA,MPE3712PY236,11.0,120.0,A 4,13.9,6.9,9.4,224.0,ES,F,  1600,MPE3712P
RENAULT,ESPACE 2.0 T 170 11 cv,MRE1726H0882,11.0,125.0,M 6,12.6,7.8,9.5,224.0,ES,F,  1600,MRE1726H
RENAULT,ESPACE IV 2.0L 16v  EURO 4,MRE1516H8911,9.0,100.0,M 6,12.6,7.6,9.4,224.0,ES,F,  1600,MRE1516H
RENAULT,ESPACE IV 2.0T (170ch)  Alyum Plus,MRE1726H1883,11.0,125.0,M 6,12.6,7.8,9.5,224.0,ES,F,  1600,MRE1726H
RENAULT,GRAND ESPACE IV 2.0T (170ch)  Alyum Plus,MRE1726H3885,11.0,125.0,M 6,12.6,7.8,9.5,224.0,ES,F,  1600,MRE1726H
RENAULT,GRAND ESPACE IV 2.0T EURO 4,MRE1726H2884,11.0,125.0,M 6,12.6,7.8,9.5,224.0,ES,F,  1600,MRE1726H
VOLVO,C30 T5 BVA5,MVV3911VP877,15.0,169.0,A 5,14.1,6.7,9.4,224.0,ES,F,  1600,MVV3911V
VOLVO,S40 T5 BVA5,MVV3912FR894,15.0,169.0,A 5,13.7,6.9,9.4,224.0,ES,F,  1600,MVV3912F
BMW,135i CABRIOLET,MBM3965NH174,21.0,225.0,A 6,13.5,7.0,9.4,225.0,ES,F,  1600,MBM3965N
CHRYSLER,PT CRUISER CABRIOLET 2.4L TURBO,MC31905HF886,15.0,164.0,M 5,12.9,7.5,9.5,225.0,ES,F,  1600,MC31905H
MERCEDES-BENZ,C 230 COUPE SPORT BM6,MMB18H1ARR55,13.0,150.0,M 6,13.6,7.1,9.5,225.0,ES,F,  1600,MMB18H1A
MERCEDES-BENZ,C 280 BERLINE BVA7,MMB39F2AQQ16,15.0,170.0,A 7,13.5,7.1,9.4,225.0,ES,F,  1600,MMB39F2A
MERCEDES-BENZ,C 280 BERLINE BVA7,MMB39F2AWP77,15.0,170.0,A 7,13.3,7.2,9.4,225.0,ES,F,  1600,MMB39F2A
MERCEDES-BENZ,C 280 BERLINE BVA7,MMB39G2AQK48,15.0,170.0,A 7,13.5,7.1,9.4,225.0,ES,F,  1600,MMB39G2A
MERCEDES-BENZ,C 280 BERLINE BVA7,MMB39S2AP851,15.0,170.0,A 7,13.3,7.2,9.4,225.0,ES,F,  1600,MMB39S2A
MERCEDES-BENZ,C 280 BERLINE BVM6,MMB19F2ARP74,15.0,170.0,M 6,13.7,6.9,9.4,225.0,ES,F,  1600,MMB19F2A
MERCEDES-BENZ,C 280 BERLINE BVM6,MMB19G2APN28,15.0,170.0,M 6,13.6,7.0,9.4,225.0,ES,F,  1600,MMB19G2A
MERCEDES-BENZ,C 280 BERLINE BVM6,MMB19G2AQN29,15.0,170.0,M 6,13.6,7.0,9.4,225.0,ES,F,  1600,MMB19G2A
MERCEDES-BENZ,C 280 BERLINE BVM6,MMB19H2AYO98,15.0,170.0,M 6,13.6,7.0,9.4,225.0,ES,F,  1600,MMB19H2A
MERCEDES-BENZ,C 280 BERLINE BVM6,MMB19H2AZO99,15.0,170.0,M 6,13.6,7.0,9.4,225.0,ES,F,  1600,MMB19H2A
MERCEDES-BENZ,C 280 BERLINE BVM6,MMB19S2AJ848,15.0,170.0,M 6,13.7,6.9,9.4,225.0,ES,F,  1600,MMB19S2A
MERCEDES-BENZ,E 230 BERLINE BVA7,MMB38G2CRM37,13.0,150.0,A 7,13.3,7.3,9.4,225.0,ES,F,  1600,MMB38G2C
MERCEDES-BENZ,E 230 BERLINE BVA7,MMB38G2CSM38,13.0,150.0,A 7,13.3,7.3,9.4,225.0,ES,F,  1600,MMB38G2C
RENAULT,VEL SATIS 2.0T EURO 4,MRE1712RQ846,11.0,125.0,M 6,12.6,7.6,9.4,225.0,ES,F,  1600,MRE1712R
BMW,335i CABRIOLET,MBM1955CH253,21.0,225.0,M 6,13.6,7.1,9.5,226.0,ES,F,  1600,MBM1955C
